X,Y,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,OBJECTID,PlnArea,TAZ,SqMiles,OID_,TAZCE10,PLNAREA_1,SQMILE,TOTPOP,TOTHH,MALE,FEMALE,NOCHLDHH,CHILDHH,HH1PER,HH2PER,HH3PER,HH4PLPER,HH0WORK,HH1WORK,HH2WORK,HH3PLWRK,HHINSTGQ,HHGQUNI,HHGQOTH,SNGFAM,MULTFAM,MOBOTH,P0TO5,P6TO13,P14TO17,P18TO24,P25TO34,P35TO49,P50TO64,P65TO79,P80PLUS,LESS25K,N25TO50K,N50TO75K,N75TO100K,OVER100K,HISP,NONHISPW,NONHISPO,WRKUNEMP,WRKWHCOL,WRKSERV,WRKRET,WRKBLCOL,TOTWORK,POPDEN,HHDEN,WORKDEN,EMPLOYED,EMPDEN,WORKAGE,AGEDEN,OCCHOUSE,OCCDEN,CHILDDEN,POPHH,WORKHH,Shape_Leng,Shape_Area,TAD,TAS,TASD,age0_18,age19_35,age36_49,age50_65,age65older,district_e
-80.2787674385502,25.758835912681,1400000US12086006101,12,086,006101,61.01,Tract,0.8290000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.2608397900973,25.7526471464925,1400000US12086006206,12,086,006206,62.06,Tract,0.3310000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.2346331070701,25.7616258542498,1400000US12086006401,12,086,006401,64.01,Tract,0.2570000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.2343346691399,25.7542147723578,1400000US12086006501,12,086,006501,65.01,Tract,0.2620000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.1951036293081,25.7550267511489,1400000US12086006705,12,086,006705,67.05,Tract,0.0730000000,77,Central,1067.0000000000,0.2417534009,1066,1067.0000000000,Central,0.2400000000,935.0000000000,343.0000000000,455.0000000000,480.0000000000,228.0000000000,115.0000000000,54.0000000000,126.0000000000,68.0000000000,95.0000000000,99.0000000000,134.0000000000,90.0000000000,20.0000000000,0.0000000000,0.0000000000,0.0000000000,235.0000000000,108.0000000000,0.0000000000,94.0000000000,78.0000000000,33.0000000000,53.0000000000,56.0000000000,206.0000000000,232.0000000000,113.0000000000,70.0000000000,136.0000000000,11.0000000000,31.0000000000,0.0000000000,165.0000000000,443.0000000000,452.0000000000,40.0000000000,0.0000000000,383.0000000000,12.0000000000,61.0000000000,0.0000000000,456.0000000000,3867.5800000000,1418.8000000000,1886.2200000000,456.0000000000,1886.2200000000,547.0000000000,2262.6400000000,343.0000000000,1418.8000000000,475.6900000000,2.7300000000,1.3300000000,0.0405678798,0.0000563683,0,26,12,205,109,206,232,183,9
-80.1892252011449,25.7677574286866,1400000US12086006709,12,086,006709,67.09,Tract,0.0360000000,1031,Beach/CBD,573.0000000000,0.0066445793,572,573.0000000000,Beach/CBD,0.0100000000,62.0000000000,42.0000000000,38.0000000000,24.0000000000,41.0000000000,1.0000000000,23.0000000000,18.0000000000,1.0000000000,0.0000000000,5.0000000000,21.0000000000,16.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,42.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,8.0000000000,27.0000000000,17.0000000000,9.0000000000,0.0000000000,0.0000000000,10.0000000000,6.0000000000,11.0000000000,9.0000000000,6.0000000000,17.0000000000,37.0000000000,8.0000000000,2.0000000000,13.0000000000,1.0000000000,3.0000000000,0.0000000000,19.0000000000,9330.9100000000,6320.9400000000,2859.4700000000,17.0000000000,2558.4800000000,61.0000000000,9180.4200000000,42.0000000000,6320.9400000000,150.5000000000,1.4800000000,0.4500000000,0.0080107015,0.0000015496,0,6,3,1,35,17,9,0,21
-80.1909095182152,25.7586397675335,1400000US12086006714,12,086,006714,67.14,Tract,0.0430000000,1031,Beach/CBD,573.0000000000,0.0066445793,572,573.0000000000,Beach/CBD,0.0100000000,62.0000000000,42.0000000000,38.0000000000,24.0000000000,41.0000000000,1.0000000000,23.0000000000,18.0000000000,1.0000000000,0.0000000000,5.0000000000,21.0000000000,16.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,42.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,8.0000000000,27.0000000000,17.0000000000,9.0000000000,0.0000000000,0.0000000000,10.0000000000,6.0000000000,11.0000000000,9.0000000000,6.0000000000,17.0000000000,37.0000000000,8.0000000000,2.0000000000,13.0000000000,1.0000000000,3.0000000000,0.0000000000,19.0000000000,9330.9100000000,6320.9400000000,2859.4700000000,17.0000000000,2558.4800000000,61.0000000000,9180.4200000000,42.0000000000,6320.9400000000,150.5000000000,1.4800000000,0.4500000000,0.0080107015,0.0000015496,0,6,3,1,35,17,9,0,21
-80.246283072228,25.7466606967994,1400000US12086007001,12,086,007001,70.01,Tract,0.4850000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.2414643414093,25.7351670291437,1400000US12086007104,12,086,007104,71.04,Tract,0.2350000000,77,Central,1067.0000000000,0.2417534009,1066,1067.0000000000,Central,0.2400000000,935.0000000000,343.0000000000,455.0000000000,480.0000000000,228.0000000000,115.0000000000,54.0000000000,126.0000000000,68.0000000000,95.0000000000,99.0000000000,134.0000000000,90.0000000000,20.0000000000,0.0000000000,0.0000000000,0.0000000000,235.0000000000,108.0000000000,0.0000000000,94.0000000000,78.0000000000,33.0000000000,53.0000000000,56.0000000000,206.0000000000,232.0000000000,113.0000000000,70.0000000000,136.0000000000,11.0000000000,31.0000000000,0.0000000000,165.0000000000,443.0000000000,452.0000000000,40.0000000000,0.0000000000,383.0000000000,12.0000000000,61.0000000000,0.0000000000,456.0000000000,3867.5800000000,1418.8000000000,1886.2200000000,456.0000000000,1886.2200000000,547.0000000000,2262.6400000000,343.0000000000,1418.8000000000,475.6900000000,2.7300000000,1.3300000000,0.0405678798,0.0000563683,0,26,12,205,109,206,232,183,9
-80.2725110992491,25.7147503239611,1400000US12086007503,12,086,007503,75.03,Tract,0.2040000000,77,Central,1067.0000000000,0.2417534009,1066,1067.0000000000,Central,0.2400000000,935.0000000000,343.0000000000,455.0000000000,480.0000000000,228.0000000000,115.0000000000,54.0000000000,126.0000000000,68.0000000000,95.0000000000,99.0000000000,134.0000000000,90.0000000000,20.0000000000,0.0000000000,0.0000000000,0.0000000000,235.0000000000,108.0000000000,0.0000000000,94.0000000000,78.0000000000,33.0000000000,53.0000000000,56.0000000000,206.0000000000,232.0000000000,113.0000000000,70.0000000000,136.0000000000,11.0000000000,31.0000000000,0.0000000000,165.0000000000,443.0000000000,452.0000000000,40.0000000000,0.0000000000,383.0000000000,12.0000000000,61.0000000000,0.0000000000,456.0000000000,3867.5800000000,1418.8000000000,1886.2200000000,456.0000000000,1886.2200000000,547.0000000000,2262.6400000000,343.0000000000,1418.8000000000,475.6900000000,2.7300000000,1.3300000000,0.0405678798,0.0000563683,0,26,12,205,109,206,232,183,9
-80.3046080186752,25.7180982250925,1400000US12086007605,12,086,007605,76.05,Tract,0.5990000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.3119617021133,25.701428696336,1400000US12086007704,12,086,007704,77.04,Tract,0.8510000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.3107156797846,25.6759138915671,1400000US12086007807,12,086,007807,78.07,Tract,1.3680000000,77,Central,1067.0000000000,0.2417534009,1066,1067.0000000000,Central,0.2400000000,935.0000000000,343.0000000000,455.0000000000,480.0000000000,228.0000000000,115.0000000000,54.0000000000,126.0000000000,68.0000000000,95.0000000000,99.0000000000,134.0000000000,90.0000000000,20.0000000000,0.0000000000,0.0000000000,0.0000000000,235.0000000000,108.0000000000,0.0000000000,94.0000000000,78.0000000000,33.0000000000,53.0000000000,56.0000000000,206.0000000000,232.0000000000,113.0000000000,70.0000000000,136.0000000000,11.0000000000,31.0000000000,0.0000000000,165.0000000000,443.0000000000,452.0000000000,40.0000000000,0.0000000000,383.0000000000,12.0000000000,61.0000000000,0.0000000000,456.0000000000,3867.5800000000,1418.8000000000,1886.2200000000,456.0000000000,1886.2200000000,547.0000000000,2262.6400000000,343.0000000000,1418.8000000000,475.6900000000,2.7300000000,1.3300000000,0.0405678798,0.0000563683,0,26,12,205,109,206,232,183,9
-80.3197205386696,25.6542729119595,1400000US12086008102,12,086,008102,81.02,Tract,1.7950000000,77,Central,1067.0000000000,0.2417534009,1066,1067.0000000000,Central,0.2400000000,935.0000000000,343.0000000000,455.0000000000,480.0000000000,228.0000000000,115.0000000000,54.0000000000,126.0000000000,68.0000000000,95.0000000000,99.0000000000,134.0000000000,90.0000000000,20.0000000000,0.0000000000,0.0000000000,0.0000000000,235.0000000000,108.0000000000,0.0000000000,94.0000000000,78.0000000000,33.0000000000,53.0000000000,56.0000000000,206.0000000000,232.0000000000,113.0000000000,70.0000000000,136.0000000000,11.0000000000,31.0000000000,0.0000000000,165.0000000000,443.0000000000,452.0000000000,40.0000000000,0.0000000000,383.0000000000,12.0000000000,61.0000000000,0.0000000000,456.0000000000,3867.5800000000,1418.8000000000,1886.2200000000,456.0000000000,1886.2200000000,547.0000000000,2262.6400000000,343.0000000000,1418.8000000000,475.6900000000,2.7300000000,1.3300000000,0.0405678798,0.0000563683,0,26,12,205,109,206,232,183,9
-80.3441571793649,25.606332082987,1400000US12086008208,12,086,008208,82.08,Tract,1.0990000000,156,South,1138.0000000000,0.8239023886,1137,1138.0000000000,South,0.8200000000,440.0000000000,168.0000000000,226.0000000000,214.0000000000,118.0000000000,50.0000000000,24.0000000000,72.0000000000,42.0000000000,30.0000000000,20.0000000000,50.0000000000,90.0000000000,8.0000000000,0.0000000000,0.0000000000,0.0000000000,168.0000000000,0.0000000000,0.0000000000,22.0000000000,36.0000000000,28.0000000000,25.0000000000,24.0000000000,82.0000000000,139.0000000000,70.0000000000,14.0000000000,0.0000000000,0.0000000000,0.0000000000,28.0000000000,140.0000000000,137.0000000000,266.0000000000,37.0000000000,16.0000000000,136.0000000000,0.0000000000,45.0000000000,27.0000000000,224.0000000000,534.0400000000,203.9100000000,271.8800000000,208.0000000000,252.4600000000,270.0000000000,327.7100000000,168.0000000000,203.9100000000,60.6900000000,2.6200000000,1.3300000000,0.0822417946,0.0001919175,0,27,13,86,49,82,139,84,8
-80.3712333981472,25.6211332889339,1400000US12086008307,12,086,008307,83.07,Tract,0.9330000000,11,Central,1007.0000000000,0.8783474637,1006,1007.0000000000,Central,0.8800000000,2063.0000000000,770.0000000000,997.0000000000,1066.0000000000,537.0000000000,233.0000000000,178.0000000000,241.0000000000,166.0000000000,185.0000000000,201.0000000000,295.0000000000,232.0000000000,42.0000000000,0.0000000000,0.0000000000,0.0000000000,603.0000000000,162.0000000000,5.0000000000,112.0000000000,177.0000000000,103.0000000000,174.0000000000,258.0000000000,452.0000000000,450.0000000000,253.0000000000,84.0000000000,166.0000000000,84.0000000000,101.0000000000,84.0000000000,335.0000000000,1549.0000000000,457.0000000000,57.0000000000,103.0000000000,804.0000000000,67.0000000000,69.0000000000,71.0000000000,1114.0000000000,2348.7300000000,876.6500000000,1268.2900000000,1011.0000000000,1151.0300000000,1334.0000000000,1518.7600000000,770.0000000000,876.6500000000,265.2700000000,2.6800000000,1.4500000000,0.0631106494,0.0002047465,0,21,12,392,432,452,450,337,7
-80.3820917559791,25.6765532192649,1400000US12086008410,12,086,008410,84.10,Tract,0.9900000000,4,West,1000.0000000000,0.0442486426,999,1000.0000000000,West,0.0400000000,82.0000000000,21.0000000000,40.0000000000,42.0000000000,14.0000000000,7.0000000000,1.0000000000,5.0000000000,3.0000000000,12.0000000000,6.0000000000,6.0000000000,6.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,21.0000000000,0.0000000000,0.0000000000,2.0000000000,7.0000000000,2.0000000000,11.0000000000,10.0000000000,14.0000000000,19.0000000000,14.0000000000,3.0000000000,4.0000000000,7.0000000000,5.0000000000,0.0000000000,5.0000000000,78.0000000000,4.0000000000,0.0000000000,5.0000000000,11.0000000000,7.0000000000,9.0000000000,9.0000000000,41.0000000000,1853.1600000000,474.5900000000,926.5800000000,36.0000000000,813.5800000000,54.0000000000,1220.3800000000,21.0000000000,474.5900000000,158.2000000000,3.9000000000,1.9500000000,0.0133221868,0.0000103179,0,22,10,11,21,14,19,17,16
-80.3739585853504,25.6990669204838,1400000US12086008418,12,086,008418,84.18,Tract,0.2400000000,4,West,1000.0000000000,0.0442486426,999,1000.0000000000,West,0.0400000000,82.0000000000,21.0000000000,40.0000000000,42.0000000000,14.0000000000,7.0000000000,1.0000000000,5.0000000000,3.0000000000,12.0000000000,6.0000000000,6.0000000000,6.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,21.0000000000,0.0000000000,0.0000000000,2.0000000000,7.0000000000,2.0000000000,11.0000000000,10.0000000000,14.0000000000,19.0000000000,14.0000000000,3.0000000000,4.0000000000,7.0000000000,5.0000000000,0.0000000000,5.0000000000,78.0000000000,4.0000000000,0.0000000000,5.0000000000,11.0000000000,7.0000000000,9.0000000000,9.0000000000,41.0000000000,1853.1600000000,474.5900000000,926.5800000000,36.0000000000,813.5800000000,54.0000000000,1220.3800000000,21.0000000000,474.5900000000,158.2000000000,3.9000000000,1.9500000000,0.0133221868,0.0000103179,0,22,10,11,21,14,19,17,16
-80.3433512427993,25.7246402311559,1400000US12086008501,12,086,008501,85.01,Tract,1.0620000000,4,West,1000.0000000000,0.0442486426,999,1000.0000000000,West,0.0400000000,82.0000000000,21.0000000000,40.0000000000,42.0000000000,14.0000000000,7.0000000000,1.0000000000,5.0000000000,3.0000000000,12.0000000000,6.0000000000,6.0000000000,6.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,21.0000000000,0.0000000000,0.0000000000,2.0000000000,7.0000000000,2.0000000000,11.0000000000,10.0000000000,14.0000000000,19.0000000000,14.0000000000,3.0000000000,4.0000000000,7.0000000000,5.0000000000,0.0000000000,5.0000000000,78.0000000000,4.0000000000,0.0000000000,5.0000000000,11.0000000000,7.0000000000,9.0000000000,9.0000000000,41.0000000000,1853.1600000000,474.5900000000,926.5800000000,36.0000000000,813.5800000000,54.0000000000,1220.3800000000,21.0000000000,474.5900000000,158.2000000000,3.9000000000,1.9500000000,0.0133221868,0.0000103179,0,22,10,11,21,14,19,17,16
-80.3661992179149,25.725275833259,1400000US12086008702,12,086,008702,87.02,Tract,0.8270000000,4,West,1000.0000000000,0.0442486426,999,1000.0000000000,West,0.0400000000,82.0000000000,21.0000000000,40.0000000000,42.0000000000,14.0000000000,7.0000000000,1.0000000000,5.0000000000,3.0000000000,12.0000000000,6.0000000000,6.0000000000,6.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,21.0000000000,0.0000000000,0.0000000000,2.0000000000,7.0000000000,2.0000000000,11.0000000000,10.0000000000,14.0000000000,19.0000000000,14.0000000000,3.0000000000,4.0000000000,7.0000000000,5.0000000000,0.0000000000,5.0000000000,78.0000000000,4.0000000000,0.0000000000,5.0000000000,11.0000000000,7.0000000000,9.0000000000,9.0000000000,41.0000000000,1853.1600000000,474.5900000000,926.5800000000,36.0000000000,813.5800000000,54.0000000000,1220.3800000000,21.0000000000,474.5900000000,158.2000000000,3.9000000000,1.9500000000,0.0133221868,0.0000103179,0,22,10,11,21,14,19,17,16
-80.3765552837709,25.7538262586538,1400000US12086008904,12,086,008904,89.04,Tract,1.0290000000,4,West,1000.0000000000,0.0442486426,999,1000.0000000000,West,0.0400000000,82.0000000000,21.0000000000,40.0000000000,42.0000000000,14.0000000000,7.0000000000,1.0000000000,5.0000000000,3.0000000000,12.0000000000,6.0000000000,6.0000000000,6.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,21.0000000000,0.0000000000,0.0000000000,2.0000000000,7.0000000000,2.0000000000,11.0000000000,10.0000000000,14.0000000000,19.0000000000,14.0000000000,3.0000000000,4.0000000000,7.0000000000,5.0000000000,0.0000000000,5.0000000000,78.0000000000,4.0000000000,0.0000000000,5.0000000000,11.0000000000,7.0000000000,9.0000000000,9.0000000000,41.0000000000,1853.1600000000,474.5900000000,926.5800000000,36.0000000000,813.5800000000,54.0000000000,1220.3800000000,21.0000000000,474.5900000000,158.2000000000,3.9000000000,1.9500000000,0.0133221868,0.0000103179,0,22,10,11,21,14,19,17,16
-80.3286040415552,25.773249124903,1400000US12086009014,12,086,009014,90.14,Tract,0.4600000000,1287,Central,803.0000000000,0.2597827295,802,803.0000000000,Central,0.2600000000,2516.0000000000,838.0000000000,1231.0000000000,1285.0000000000,602.0000000000,236.0000000000,194.0000000000,204.0000000000,170.0000000000,270.0000000000,250.0000000000,340.0000000000,189.0000000000,59.0000000000,13.0000000000,0.0000000000,14.0000000000,824.0000000000,14.0000000000,0.0000000000,111.0000000000,163.0000000000,95.0000000000,184.0000000000,278.0000000000,536.0000000000,517.0000000000,412.0000000000,220.0000000000,397.0000000000,202.0000000000,166.0000000000,44.0000000000,29.0000000000,2352.0000000000,134.0000000000,30.0000000000,101.0000000000,182.0000000000,99.0000000000,67.0000000000,93.0000000000,542.0000000000,9685.0200000000,3225.7700000000,2086.3600000000,441.0000000000,1697.5700000000,1515.0000000000,5831.8000000000,838.0000000000,3225.7700000000,908.4500000000,3.0000000000,0.6500000000,0.0328941988,0.0000605846,0,23,11,369,462,536,517,632,34
-80.375289473237,25.7719284491677,1400000US12086009017,12,086,009017,90.17,Tract,0.3400000000,1321,Northwest,834.0000000000,0.2461013119,833,834.0000000000,Northwest,0.2500000000,4303.0000000000,1273.0000000000,2060.0000000000,2243.0000000000,766.0000000000,507.0000000000,161.0000000000,275.0000000000,283.0000000000,554.0000000000,309.0000000000,412.0000000000,426.0000000000,126.0000000000,0.0000000000,0.0000000000,0.0000000000,376.0000000000,414.0000000000,483.0000000000,262.0000000000,305.0000000000,213.0000000000,429.0000000000,596.0000000000,1015.0000000000,840.0000000000,498.0000000000,145.0000000000,437.0000000000,446.0000000000,260.0000000000,81.0000000000,49.0000000000,4079.0000000000,146.0000000000,78.0000000000,171.0000000000,605.0000000000,467.0000000000,272.0000000000,489.0000000000,2004.0000000000,17484.6700000000,5172.6700000000,8142.9900000000,1833.0000000000,7448.1500000000,2880.0000000000,11702.5000000000,1273.0000000000,5172.6700000000,2060.1300000000,3.3800000000,1.5700000000,0.0304164326,0.0000573977,0,15,8,780,1025,1015,840,643,38
-80.3607294829432,25.7651235186224,1400000US12086009019,12,086,009019,90.19,Tract,0.4840000000,1310,Northwest,824.0000000000,0.2534571526,823,824.0000000000,Northwest,0.2500000000,2402.0000000000,748.0000000000,1137.0000000000,1265.0000000000,515.0000000000,233.0000000000,81.0000000000,209.0000000000,185.0000000000,273.0000000000,163.0000000000,261.0000000000,198.0000000000,126.0000000000,0.0000000000,0.0000000000,7.0000000000,720.0000000000,28.0000000000,0.0000000000,117.0000000000,157.0000000000,108.0000000000,218.0000000000,228.0000000000,491.0000000000,479.0000000000,446.0000000000,158.0000000000,117.0000000000,254.0000000000,163.0000000000,35.0000000000,179.0000000000,2286.0000000000,98.0000000000,18.0000000000,234.0000000000,655.0000000000,215.0000000000,187.0000000000,264.0000000000,1555.0000000000,9476.9500000000,2951.1900000000,6135.1600000000,1321.0000000000,5211.9300000000,1416.0000000000,5586.7400000000,748.0000000000,2951.1900000000,919.2900000000,3.2100000000,2.0800000000,0.0309561070,0.0000591097,0,15,8,382,446,491,479,604,37
-80.3706980864717,25.7648408645869,1400000US12086009020,12,086,009020,90.20,Tract,0.1210000000,1321,Northwest,834.0000000000,0.2461013119,833,834.0000000000,Northwest,0.2500000000,4303.0000000000,1273.0000000000,2060.0000000000,2243.0000000000,766.0000000000,507.0000000000,161.0000000000,275.0000000000,283.0000000000,554.0000000000,309.0000000000,412.0000000000,426.0000000000,126.0000000000,0.0000000000,0.0000000000,0.0000000000,376.0000000000,414.0000000000,483.0000000000,262.0000000000,305.0000000000,213.0000000000,429.0000000000,596.0000000000,1015.0000000000,840.0000000000,498.0000000000,145.0000000000,437.0000000000,446.0000000000,260.0000000000,81.0000000000,49.0000000000,4079.0000000000,146.0000000000,78.0000000000,171.0000000000,605.0000000000,467.0000000000,272.0000000000,489.0000000000,2004.0000000000,17484.6700000000,5172.6700000000,8142.9900000000,1833.0000000000,7448.1500000000,2880.0000000000,11702.5000000000,1273.0000000000,5172.6700000000,2060.1300000000,3.3800000000,1.5700000000,0.0304164326,0.0000573977,0,15,8,780,1025,1015,840,643,38
-80.3767348779561,25.764986290439,1400000US12086009021,12,086,009021,90.21,Tract,0.2320000000,1321,Northwest,834.0000000000,0.2461013119,833,834.0000000000,Northwest,0.2500000000,4303.0000000000,1273.0000000000,2060.0000000000,2243.0000000000,766.0000000000,507.0000000000,161.0000000000,275.0000000000,283.0000000000,554.0000000000,309.0000000000,412.0000000000,426.0000000000,126.0000000000,0.0000000000,0.0000000000,0.0000000000,376.0000000000,414.0000000000,483.0000000000,262.0000000000,305.0000000000,213.0000000000,429.0000000000,596.0000000000,1015.0000000000,840.0000000000,498.0000000000,145.0000000000,437.0000000000,446.0000000000,260.0000000000,81.0000000000,49.0000000000,4079.0000000000,146.0000000000,78.0000000000,171.0000000000,605.0000000000,467.0000000000,272.0000000000,489.0000000000,2004.0000000000,17484.6700000000,5172.6700000000,8142.9900000000,1833.0000000000,7448.1500000000,2880.0000000000,11702.5000000000,1273.0000000000,5172.6700000000,2060.1300000000,3.3800000000,1.5700000000,0.0304164326,0.0000573977,0,15,8,780,1025,1015,840,643,38
