Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
10,28,20150401,20150430,WD,Resident,NHB,H00:H24,95.61
2,8,20150401,20150430,WD,Visitor,NHB,H00:H24,319.97
8,9,20150401,20150430,WD,Visitor,NHB,H00:H24,755.39
34,34,20150401,20150430,WD,Visitor,NHB,H00:H24,357.67
2,32,20150401,20150430,WD,Resident,HBW,H00:H24,12.92
32,2,20150401,20150430,WD,Resident,HBW,H00:H24,65.71
32,15,20150401,20150430,WD,Resident,NHB,H00:H24,243.97
33,17,20150401,20150430,WD,Visitor,NHB,H00:H24,115.56
40,11,20150401,20150430,WD,Resident,NHB,H00:H24,519.81
13,23,20150401,20150430,WD,Visitor,NHB,H00:H24,127.10
40,12,20150401,20150430,WD,Resident,HBO,H00:H24,67.04
31,15,20150401,20150430,WD,Resident,HBW,H00:H24,683.38
38,15,20150401,20150430,WD,Resident,HBW,H00:H24,477.34
28,21,20150401,20150430,WD,Resident,HBO,H00:H24,71.12
21,28,20150401,20150430,WD,Resident,HBO,H00:H24,56.15
28,25,20150401,20150430,WD,Resident,HBO,H00:H24,122.88
25,28,20150401,20150430,WD,Resident,HBO,H00:H24,96.47
31,35,20150401,20150430,WD,Resident,HBO,H00:H24,185.06
12,8,20150401,20150430,WD,Resident,HBO,H00:H24,234.17
8,12,20150401,20150430,WD,Resident,HBO,H00:H24,311.91
22,10,20150401,20150430,WD,Resident,HBO,H00:H24,310.38
26,22,20150401,20150430,WD,Resident,HBO,H00:H24,171.56
3,13,20150401,20150430,WD,Resident,HBO,H00:H24,293.03
13,36,20150401,20150430,WD,Resident,HBW,H00:H24,280.92
39,21,20150401,20150430,WD,Resident,HBO,H00:H24,39.97
7,39,20150401,20150430,WD,Resident,HBO,H00:H24,183.72
40,25,20150401,20150430,WD,Resident,HBW,H00:H24,82.69
12,6,20150401,20150430,WD,Resident,HBO,H00:H24,421.33
17,18,20150401,20150430,WD,Resident,HBO,H00:H24,231.13
2,33,20150401,20150430,WD,Resident,HBO,H00:H24,124.39
16,35,20150401,20150430,WD,Resident,HBO,H00:H24,1083.86
6,26,20150401,20150430,WD,Resident,HBO,H00:H24,156.58
26,6,20150401,20150430,WD,Resident,HBO,H00:H24,138.44
22,9,20150401,20150430,WD,Visitor,NHB,H00:H24,71.68
9,22,20150401,20150430,WD,Visitor,NHB,H00:H24,57.20
17,31,20150401,20150430,WD,Resident,HBW,H00:H24,1101.14
30,13,20150401,20150430,WD,Resident,NHB,H00:H24,392.67
23,36,20150401,20150430,WD,Resident,HBW,H00:H24,29.76
36,23,20150401,20150430,WD,Resident,HBW,H00:H24,27.89
33,11,20150401,20150430,WD,Resident,HBO,H00:H24,573.22
11,33,20150401,20150430,WD,Resident,HBO,H00:H24,609.14
5,34,20150401,20150430,WD,Visitor,NHB,H00:H24,35.50
5,19,20150401,20150430,WD,Resident,NHB,H00:H24,18.58
27,13,20150401,20150430,WD,Visitor,NHB,H00:H24,181.05
35,33,20150401,20150430,WD,Resident,HBO,H00:H24,134.29
20,4,20150401,20150430,WD,Visitor,NHB,H00:H24,83.38
28,2,20150401,20150430,WD,Resident,HBO,H00:H24,127.40
11,22,20150401,20150430,WD,Visitor,NHB,H00:H24,164.96
22,11,20150401,20150430,WD,Visitor,NHB,H00:H24,199.44
26,14,20150401,20150430,WD,Visitor,NHB,H00:H24,202.98
19,24,20150401,20150430,WD,Resident,HBO,H00:H24,25.39
23,2,20150401,20150430,WD,Resident,NHB,H00:H24,499.48
26,14,20150401,20150430,WD,Resident,NHB,H00:H24,425.28
5,22,20150401,20150430,WD,Resident,NHB,H00:H24,3.24
34,17,20150401,20150430,WD,Resident,HBW,H00:H24,462.68
10,40,20150401,20150430,WD,Visitor,NHB,H00:H24,45.66
40,5,20150401,20150430,WD,Visitor,NHB,H00:H24,27.41
4,31,20150401,20150430,WD,Resident,HBW,H00:H24,107.81
31,4,20150401,20150430,WD,Resident,HBW,H00:H24,111.62
11,35,20150401,20150430,WD,Visitor,NHB,H00:H24,132.49
33,22,20150401,20150430,WD,Resident,HBW,H00:H24,31.36
22,33,20150401,20150430,WD,Resident,HBW,H00:H24,31.36
24,33,20150401,20150430,WD,Resident,HBW,H00:H24,29.58
20,31,20150401,20150430,WD,Visitor,NHB,H00:H24,120.27
26,1,20150401,20150430,WD,Resident,HBW,H00:H24,178.14
40,5,20150401,20150430,WD,Resident,HBO,H00:H24,29.62
23,3,20150401,20150430,WD,Resident,NHB,H00:H24,26.80
16,23,20150401,20150430,WD,Resident,NHB,H00:H24,337.86
22,26,20150401,20150430,WD,Resident,HBO,H00:H24,200.88
21,24,20150401,20150430,WD,Resident,HBO,H00:H24,115.04
24,21,20150401,20150430,WD,Resident,HBO,H00:H24,152.71
8,13,20150401,20150430,WD,Visitor,NHB,H00:H24,87.65
40,32,20150401,20150430,WD,Resident,HBW,H00:H24,44.72
32,40,20150401,20150430,WD,Resident,HBW,H00:H24,51.87
16,20,20150401,20150430,WD,Resident,HBO,H00:H24,381.18
20,16,20150401,20150430,WD,Resident,HBO,H00:H24,358.53
28,9,20150401,20150430,WD,Resident,HBO,H00:H24,85.12
7,19,20150401,20150430,WD,Resident,HBW,H00:H24,150.78
36,26,20150401,20150430,WD,Resident,HBO,H00:H24,131.95
34,36,20150401,20150430,WD,Resident,HBO,H00:H24,364.98
10,31,20150401,20150430,WD,Resident,HBO,H00:H24,377.63
30,20,20150401,20150430,WD,Resident,HBW,H00:H24,174.76
35,25,20150401,20150430,WD,Resident,HBO,H00:H24,138.22
25,35,20150401,20150430,WD,Resident,HBO,H00:H24,143.75
34,39,20150401,20150430,WD,Resident,HBO,H00:H24,221.02
39,34,20150401,20150430,WD,Resident,HBO,H00:H24,156.59
12,35,20150401,20150430,WD,Resident,NHB,H00:H24,218.55
7,13,20150401,20150430,WD,Visitor,NHB,H00:H24,193.92
16,31,20150401,20150430,WD,Resident,NHB,H00:H24,801.69
31,3,20150401,20150430,WD,Resident,NHB,H00:H24,85.92
21,24,20150401,20150430,WD,Resident,NHB,H00:H24,272.50
24,21,20150401,20150430,WD,Resident,NHB,H00:H24,171.10
35,31,20150401,20150430,WD,Resident,HBO,H00:H24,187.71
24,39,20150401,20150430,WD,Resident,HBW,H00:H24,78.11
39,24,20150401,20150430,WD,Resident,HBW,H00:H24,128.47
29,20,20150401,20150430,WD,Resident,HBW,H00:H24,207.99
6,39,20150401,20150430,WD,Resident,NHB,H00:H24,250.78
39,12,20150401,20150430,WD,Resident,NHB,H00:H24,115.95
36,36,20150401,20150430,WD,Visitor,NHB,H00:H24,146.50
3,1,20150401,20150430,WD,Resident,NHB,H00:H24,38.20
21,25,20150401,20150430,WD,Visitor,NHB,H00:H24,408.69
15,36,20150401,20150430,WD,Visitor,NHB,H00:H24,139.59
16,27,20150401,20150430,WD,Resident,HBW,H00:H24,67.30
38,16,20150401,20150430,WD,Resident,NHB,H00:H24,511.50
18,20,20150401,20150430,WD,Resident,HBO,H00:H24,97.22
6,18,20150401,20150430,WD,Resident,HBO,H00:H24,35.86
25,6,20150401,20150430,WD,Visitor,NHB,H00:H24,261.66
36,32,20150401,20150430,WD,Resident,NHB,H00:H24,138.95
29,33,20150401,20150430,WD,Resident,HBW,H00:H24,11.81
33,9,20150401,20150430,WD,Resident,NHB,H00:H24,276.12
9,35,20150401,20150430,WD,Resident,NHB,H00:H24,113.37
35,9,20150401,20150430,WD,Resident,NHB,H00:H24,210.56
29,16,20150401,20150430,WD,Resident,NHB,H00:H24,332.91
26,31,20150401,20150430,WD,Resident,HBO,H00:H24,310.69
31,26,20150401,20150430,WD,Resident,HBO,H00:H24,238.40
14,30,20150401,20150430,WD,Resident,HBO,H00:H24,841.25
30,26,20150401,20150430,WD,Resident,NHB,H00:H24,114.41
26,14,20150401,20150430,WD,Resident,HBO,H00:H24,472.83
8,29,20150401,20150430,WD,Visitor,NHB,H00:H24,7.29
7,21,20150401,20150430,WD,Visitor,NHB,H00:H24,129.04
2,33,20150401,20150430,WD,Visitor,NHB,H00:H24,142.60
36,38,20150401,20150430,WD,Resident,NHB,H00:H24,138.65
36,29,20150401,20150430,WD,Resident,NHB,H00:H24,43.25
17,8,20150401,20150430,WD,Visitor,NHB,H00:H24,421.49
38,34,20150401,20150430,WD,Resident,HBO,H00:H24,152.49
31,39,20150401,20150430,WD,Resident,HBW,H00:H24,89.62
32,32,20150401,20150430,WD,Visitor,NHB,H00:H24,120.61
29,35,20150401,20150430,WD,Resident,NHB,H00:H24,69.43
35,29,20150401,20150430,WD,Resident,HBO,H00:H24,50.31
5,12,20150401,20150430,WD,Visitor,NHB,H00:H24,61.19
33,25,20150401,20150430,WD,Visitor,NHB,H00:H24,115.71
2,5,20150401,20150430,WD,Resident,HBO,H00:H24,209.76
3,22,20150401,20150430,WD,Visitor,NHB,H00:H24,13.99
35,2,20150401,20150430,WD,Visitor,NHB,H00:H24,102.90
1,23,20150401,20150430,WD,Resident,HBO,H00:H24,39.73
40,14,20150401,20150430,WD,Visitor,NHB,H00:H24,588.84
2,3,20150401,20150430,WD,Resident,NHB,H00:H24,217.00
19,25,20150401,20150430,WD,Resident,HBW,H00:H24,66.38
17,19,20150401,20150430,WD,Resident,HBW,H00:H24,482.33
15,18,20150401,20150430,WD,Resident,HBO,H00:H24,114.06
18,15,20150401,20150430,WD,Resident,HBO,H00:H24,115.31
11,40,20150401,20150430,WD,Resident,HBW,H00:H24,415.12
31,12,20150401,20150430,WD,Resident,NHB,H00:H24,401.15
12,33,20150401,20150430,WD,Resident,HBW,H00:H24,102.23
37,40,20150401,20150430,WD,Resident,NHB,H00:H24,115.42
40,37,20150401,20150430,WD,Resident,NHB,H00:H24,101.81
29,31,20150401,20150430,WD,Resident,HBO,H00:H24,77.89
31,29,20150401,20150430,WD,Resident,HBO,H00:H24,92.66
39,6,20150401,20150430,WD,Resident,NHB,H00:H24,268.05
6,25,20150401,20150430,WD,Resident,NHB,H00:H24,375.58
2,28,20150401,20150430,WD,Resident,HBW,H00:H24,174.05
28,2,20150401,20150430,WD,Resident,HBW,H00:H24,144.56
12,23,20150401,20150430,WD,Resident,NHB,H00:H24,338.23
31,11,20150401,20150430,WD,Visitor,NHB,H00:H24,464.65
19,40,20150401,20150430,WD,Resident,NHB,H00:H24,24.95
12,9,20150401,20150430,WD,Resident,HBO,H00:H24,1032.02
5,19,20150401,20150430,WD,Resident,HBO,H00:H24,54.72
9,32,20150401,20150430,WD,Visitor,NHB,H00:H24,19.22
22,13,20150401,20150430,WD,Resident,HBO,H00:H24,306.54
20,22,20150401,20150430,WD,Resident,HBO,H00:H24,74.28
10,32,20150401,20150430,WD,Resident,NHB,H00:H24,84.03
32,7,20150401,20150430,WD,Resident,NHB,H00:H24,129.10
28,34,20150401,20150430,WD,Visitor,NHB,H00:H24,31.73
34,28,20150401,20150430,WD,Visitor,NHB,H00:H24,5.35
23,21,20150401,20150430,WD,Resident,HBO,H00:H24,152.16
21,23,20150401,20150430,WD,Resident,HBO,H00:H24,169.37
4,10,20150401,20150430,WD,Visitor,NHB,H00:H24,334.62
8,20,20150401,20150430,WD,Resident,HBO,H00:H24,211.95
20,8,20150401,20150430,WD,Resident,HBO,H00:H24,180.87
34,26,20150401,20150430,WD,Resident,HBW,H00:H24,229.65
26,34,20150401,20150430,WD,Resident,HBW,H00:H24,236.75
38,12,20150401,20150430,WD,Resident,NHB,H00:H24,49.58
10,28,20150401,20150430,WD,Visitor,NHB,H00:H24,49.62
28,18,20150401,20150430,WD,Visitor,NHB,H00:H24,12.82
3,26,20150401,20150430,WD,Resident,NHB,H00:H24,4.86
30,5,20150401,20150430,WD,Resident,HBO,H00:H24,19.07
6,38,20150401,20150430,WD,Resident,HBW,H00:H24,53.13
8,25,20150401,20150430,WD,Visitor,NHB,H00:H24,84.40
9,27,20150401,20150430,WD,Resident,HBW,H00:H24,219.27
27,7,20150401,20150430,WD,Resident,HBW,H00:H24,43.28
19,7,20150401,20150430,WD,Resident,HBO,H00:H24,179.98
7,19,20150401,20150430,WD,Resident,HBO,H00:H24,159.24
32,40,20150401,20150430,WD,Resident,NHB,H00:H24,53.36
17,27,20150401,20150430,WD,Resident,HBW,H00:H24,632.40
27,17,20150401,20150430,WD,Resident,HBW,H00:H24,718.99
9,38,20150401,20150430,WD,Resident,NHB,H00:H24,78.86
34,40,20150401,20150430,WD,Resident,NHB,H00:H24,107.91
21,3,20150401,20150430,WD,Resident,HBO,H00:H24,117.81
39,25,20150401,20150430,WD,Resident,HBO,H00:H24,60.98
28,8,20150401,20150430,WD,Resident,HBW,H00:H24,15.34
8,26,20150401,20150430,WD,Resident,HBW,H00:H24,30.58
30,31,20150401,20150430,WD,Resident,HBO,H00:H24,203.66
8,30,20150401,20150430,WD,Resident,HBO,H00:H24,134.22
17,33,20150401,20150430,WD,Visitor,NHB,H00:H24,157.78
33,20,20150401,20150430,WD,Visitor,NHB,H00:H24,48.09
39,7,20150401,20150430,WD,Visitor,NHB,H00:H24,101.41
6,30,20150401,20150430,WD,Resident,NHB,H00:H24,81.10
7,1,20150401,20150430,WD,Visitor,NHB,H00:H24,121.34
24,7,20150401,20150430,WD,Resident,HBO,H00:H24,273.21
16,4,20150401,20150430,WD,Resident,HBW,H00:H24,947.16
4,16,20150401,20150430,WD,Resident,HBW,H00:H24,912.71
13,40,20150401,20150430,WD,Resident,HBO,H00:H24,122.00
12,1,20150401,20150430,WD,Resident,HBW,H00:H24,301.05
37,37,20150401,20150430,WD,Resident,NHB,H00:H24,679.88
6,31,20150401,20150430,WD,Resident,NHB,H00:H24,249.76
34,13,20150401,20150430,WD,Resident,HBO,H00:H24,256.14
13,35,20150401,20150430,WD,Resident,HBO,H00:H24,119.76
31,36,20150401,20150430,WD,Resident,NHB,H00:H24,284.45
29,32,20150401,20150430,WD,Resident,NHB,H00:H24,69.44
32,9,20150401,20150430,WD,Resident,HBO,H00:H24,168.49
38,4,20150401,20150430,WD,Visitor,NHB,H00:H24,20.94
29,36,20150401,20150430,WD,Resident,NHB,H00:H24,116.56
32,36,20150401,20150430,WD,Resident,NHB,H00:H24,97.85
32,11,20150401,20150430,WD,Visitor,NHB,H00:H24,70.88
12,23,20150401,20150430,WD,Resident,HBW,H00:H24,293.25
26,30,20150401,20150430,WD,Resident,NHB,H00:H24,158.68
30,33,20150401,20150430,WD,Resident,HBO,H00:H24,154.62
7,26,20150401,20150430,WD,Resident,HBO,H00:H24,189.75
39,36,20150401,20150430,WD,Resident,HBO,H00:H24,463.16
7,39,20150401,20150430,WD,Visitor,NHB,H00:H24,124.37
9,28,20150401,20150430,WD,Resident,NHB,H00:H24,176.65
5,13,20150401,20150430,WD,Resident,HBW,H00:H24,447.32
13,5,20150401,20150430,WD,Resident,HBW,H00:H24,302.37
2,23,20150401,20150430,WD,Resident,NHB,H00:H24,673.82
27,34,20150401,20150430,WD,Resident,NHB,H00:H24,58.33
21,4,20150401,20150430,WD,Visitor,NHB,H00:H24,90.72
2,39,20150401,20150430,WD,Visitor,NHB,H00:H24,119.14
17,30,20150401,20150430,WD,Visitor,NHB,H00:H24,232.22
1,10,20150401,20150430,WD,Resident,NHB,H00:H24,518.11
8,36,20150401,20150430,WD,Resident,NHB,H00:H24,192.98
36,23,20150401,20150430,WD,Resident,NHB,H00:H24,90.76
34,37,20150401,20150430,WD,Resident,HBO,H00:H24,146.93
37,34,20150401,20150430,WD,Resident,HBO,H00:H24,98.92
35,35,20150401,20150430,WD,Visitor,NHB,H00:H24,79.68
30,15,20150401,20150430,WD,Resident,HBW,H00:H24,380.93
15,30,20150401,20150430,WD,Resident,HBO,H00:H24,312.09
13,39,20150401,20150430,WD,Visitor,NHB,H00:H24,43.44
35,12,20150401,20150430,WD,Resident,HBW,H00:H24,250.07
12,35,20150401,20150430,WD,Resident,HBW,H00:H24,269.99
2,27,20150401,20150430,WD,Resident,HBW,H00:H24,144.02
27,2,20150401,20150430,WD,Resident,HBW,H00:H24,151.18
21,22,20150401,20150430,WD,Resident,HBO,H00:H24,92.18
6,1,20150401,20150430,WD,Visitor,NHB,H00:H24,117.26
25,7,20150401,20150430,WD,Resident,NHB,H00:H24,376.17
20,29,20150401,20150430,WD,Resident,HBW,H00:H24,158.44
36,20,20150401,20150430,WD,Resident,NHB,H00:H24,66.60
29,34,20150401,20150430,WD,Resident,NHB,H00:H24,152.96
2,27,20150401,20150430,WD,Resident,HBO,H00:H24,255.33
27,2,20150401,20150430,WD,Resident,HBO,H00:H24,285.90
13,38,20150401,20150430,WD,Visitor,NHB,H00:H24,28.00
36,5,20150401,20150430,WD,Resident,HBW,H00:H24,26.87
25,21,20150401,20150430,WD,Resident,NHB,H00:H24,469.04
35,16,20150401,20150430,WD,Resident,HBW,H00:H24,705.83
2,36,20150401,20150430,WD,Visitor,NHB,H00:H24,109.11
8,12,20150401,20150430,WD,Resident,HBW,H00:H24,152.53
10,22,20150401,20150430,WD,Visitor,NHB,H00:H24,122.59
22,12,20150401,20150430,WD,Visitor,NHB,H00:H24,27.23
38,9,20150401,20150430,WD,Resident,HBO,H00:H24,24.12
12,25,20150401,20150430,WD,Visitor,NHB,H00:H24,471.51
21,7,20150401,20150430,WD,Resident,NHB,H00:H24,627.51
16,40,20150401,20150430,WD,Visitor,NHB,H00:H24,87.61
2,26,20150401,20150430,WD,Resident,HBW,H00:H24,866.78
13,36,20150401,20150430,WD,Resident,NHB,H00:H24,255.83
26,7,20150401,20150430,WD,Resident,HBO,H00:H24,168.64
22,16,20150401,20150430,WD,Resident,HBO,H00:H24,379.57
7,21,20150401,20150430,WD,Resident,HBW,H00:H24,385.55
7,35,20150401,20150430,WD,Resident,NHB,H00:H24,225.76
8,15,20150401,20150430,WD,Visitor,NHB,H00:H24,413.81
31,38,20150401,20150430,WD,Resident,HBO,H00:H24,134.35
7,38,20150401,20150430,WD,Visitor,NHB,H00:H24,24.31
37,9,20150401,20150430,WD,Resident,HBW,H00:H24,136.00
9,37,20150401,20150430,WD,Resident,HBW,H00:H24,77.01
24,36,20150401,20150430,WD,Resident,NHB,H00:H24,128.28
24,13,20150401,20150430,WD,Resident,NHB,H00:H24,304.32
20,6,20150401,20150430,WD,Visitor,NHB,H00:H24,125.42
23,15,20150401,20150430,WD,Resident,NHB,H00:H24,494.95
3,34,20150401,20150430,WD,Resident,NHB,H00:H24,50.49
34,3,20150401,20150430,WD,Resident,NHB,H00:H24,49.23
26,1,20150401,20150430,WD,Visitor,NHB,H00:H24,103.36
39,21,20150401,20150430,WD,Resident,HBW,H00:H24,131.77
27,12,20150401,20150430,WD,Resident,NHB,H00:H24,143.72
8,21,20150401,20150430,WD,Visitor,NHB,H00:H24,56.30
6,23,20150401,20150430,WD,Resident,NHB,H00:H24,98.81
38,7,20150401,20150430,WD,Resident,NHB,H00:H24,151.97
1,6,20150401,20150430,WD,Resident,NHB,H00:H24,122.73
17,38,20150401,20150430,WD,Visitor,NHB,H00:H24,55.05
37,16,20150401,20150430,WD,Resident,HBO,H00:H24,592.31
1,4,20150401,20150430,WD,Resident,NHB,H00:H24,78.85
9,35,20150401,20150430,WD,Resident,HBO,H00:H24,155.28
39,27,20150401,20150430,WD,Resident,NHB,H00:H24,11.58
27,15,20150401,20150430,WD,Resident,NHB,H00:H24,283.71
30,1,20150401,20150430,WD,Visitor,NHB,H00:H24,18.88
22,34,20150401,20150430,WD,Resident,HBO,H00:H24,125.78
25,22,20150401,20150430,WD,Resident,HBO,H00:H24,208.96
31,9,20150401,20150430,WD,Resident,HBO,H00:H24,403.15
9,31,20150401,20150430,WD,Resident,HBO,H00:H24,418.23
1,21,20150401,20150430,WD,Resident,HBO,H00:H24,410.31
39,17,20150401,20150430,WD,Resident,HBW,H00:H24,482.64
20,4,20150401,20150430,WD,Resident,HBO,H00:H24,141.89
4,20,20150401,20150430,WD,Resident,HBO,H00:H24,149.30
39,2,20150401,20150430,WD,Visitor,NHB,H00:H24,206.93
1,26,20150401,20150430,WD,Resident,HBO,H00:H24,89.02
26,1,20150401,20150430,WD,Resident,HBO,H00:H24,32.51
34,4,20150401,20150430,WD,Resident,NHB,H00:H24,185.69
22,15,20150401,20150430,WD,Resident,NHB,H00:H24,294.01
26,7,20150401,20150430,WD,Resident,HBW,H00:H24,78.84
7,26,20150401,20150430,WD,Resident,NHB,H00:H24,135.35
7,40,20150401,20150430,WD,Resident,HBO,H00:H24,192.98
20,3,20150401,20150430,WD,Resident,HBW,H00:H24,223.58
40,16,20150401,20150430,WD,Visitor,NHB,H00:H24,57.05
30,28,20150401,20150430,WD,Visitor,NHB,H00:H24,14.15
34,31,20150401,20150430,WD,Visitor,NHB,H00:H24,134.48
31,34,20150401,20150430,WD,Visitor,NHB,H00:H24,103.28
34,10,20150401,20150430,WD,Visitor,NHB,H00:H24,113.25
16,5,20150401,20150430,WD,Visitor,NHB,H00:H24,393.48
21,40,20150401,20150430,WD,Resident,NHB,H00:H24,44.51
2,24,20150401,20150430,WD,Resident,HBW,H00:H24,211.60
5,28,20150401,20150430,WD,Resident,HBO,H00:H24,9.97
28,4,20150401,20150430,WD,Resident,NHB,H00:H24,23.25
6,25,20150401,20150430,WD,Visitor,NHB,H00:H24,184.95
24,8,20150401,20150430,WD,Resident,NHB,H00:H24,204.31
8,21,20150401,20150430,WD,Resident,NHB,H00:H24,249.05
36,12,20150401,20150430,WD,Resident,HBW,H00:H24,102.85
24,35,20150401,20150430,WD,Visitor,NHB,H00:H24,64.80
35,6,20150401,20150430,WD,Visitor,NHB,H00:H24,30.27
2,10,20150401,20150430,WD,Visitor,HBO,H00:H24,48.20
10,2,20150401,20150430,WD,Visitor,HBO,H00:H24,74.41
16,36,20150401,20150430,WD,Visitor,NHB,H00:H24,199.43
24,4,20150401,20150430,WD,Resident,HBO,H00:H24,148.98
4,24,20150401,20150430,WD,Resident,HBO,H00:H24,162.92
18,14,20150401,20150430,WD,Resident,HBO,H00:H24,140.82
14,18,20150401,20150430,WD,Resident,HBO,H00:H24,135.77
33,15,20150401,20150430,WD,Resident,HBO,H00:H24,524.57
15,33,20150401,20150430,WD,Resident,HBO,H00:H24,517.10
23,15,20150401,20150430,WD,Resident,HBO,H00:H24,322.62
8,36,20150401,20150430,WD,Resident,HBO,H00:H24,93.00
36,8,20150401,20150430,WD,Resident,HBO,H00:H24,149.52
37,25,20150401,20150430,WD,Resident,NHB,H00:H24,24.32
1,7,20150401,20150430,WD,Resident,HBO,H00:H24,186.58
18,29,20150401,20150430,WD,Resident,NHB,H00:H24,4.13
16,39,20150401,20150430,WD,Visitor,NHB,H00:H24,242.76
19,26,20150401,20150430,WD,Resident,HBO,H00:H24,54.27
10,30,20150401,20150430,WD,Visitor,NHB,H00:H24,120.89
12,19,20150401,20150430,WD,Visitor,NHB,H00:H24,161.41
7,18,20150401,20150430,WD,Resident,NHB,H00:H24,57.19
2,32,20150401,20150430,WD,Resident,NHB,H00:H24,63.80
18,9,20150401,20150430,WD,Visitor,NHB,H00:H24,169.81
29,12,20150401,20150430,WD,Resident,NHB,H00:H24,334.67
31,7,20150401,20150430,WD,Resident,NHB,H00:H24,267.22
20,30,20150401,20150430,WD,Visitor,NHB,H00:H24,70.86
7,36,20150401,20150430,WD,Visitor,NHB,H00:H24,46.28
36,16,20150401,20150430,WD,Visitor,NHB,H00:H24,207.70
34,36,20150401,20150430,WD,Visitor,NHB,H00:H24,41.43
33,10,20150401,20150430,WD,Visitor,NHB,H00:H24,31.42
23,2,20150401,20150430,WD,Visitor,NHB,H00:H24,420.22
2,22,20150401,20150430,WD,Visitor,NHB,H00:H24,290.71
21,5,20150401,20150430,WD,Visitor,NHB,H00:H24,42.45
32,1,20150401,20150430,WD,Resident,HBW,H00:H24,98.77
1,32,20150401,20150430,WD,Resident,HBW,H00:H24,48.15
4,31,20150401,20150430,WD,Resident,HBO,H00:H24,74.00
31,4,20150401,20150430,WD,Resident,HBO,H00:H24,78.92
26,27,20150401,20150430,WD,Resident,HBO,H00:H24,94.59
23,9,20150401,20150430,WD,Resident,HBW,H00:H24,191.91
13,39,20150401,20150430,WD,Resident,HBO,H00:H24,133.72
39,12,20150401,20150430,WD,Resident,HBO,H00:H24,76.89
9,19,20150401,20150430,WD,Visitor,NHB,H00:H24,390.65
31,27,20150401,20150430,WD,Resident,HBO,H00:H24,212.78
28,12,20150401,20150430,WD,Resident,HBO,H00:H24,122.81
12,28,20150401,20150430,WD,Resident,HBO,H00:H24,101.49
39,6,20150401,20150430,WD,Resident,HBO,H00:H24,186.01
38,16,20150401,20150430,WD,Resident,HBW,H00:H24,445.24
16,38,20150401,20150430,WD,Resident,HBW,H00:H24,358.40
10,29,20150401,20150430,WD,Visitor,NHB,H00:H24,74.67
4,39,20150401,20150430,WD,Resident,HBW,H00:H24,90.74
21,4,20150401,20150430,WD,Resident,HBW,H00:H24,48.54
13,34,20150401,20150430,WD,Visitor,NHB,H00:H24,105.01
22,10,20150401,20150430,WD,Resident,NHB,H00:H24,149.29
33,14,20150401,20150430,WD,Visitor,NHB,H00:H24,525.16
35,23,20150401,20150430,WD,Resident,NHB,H00:H24,51.88
31,2,20150401,20150430,WD,Resident,HBW,H00:H24,288.04
6,37,20150401,20150430,WD,Resident,NHB,H00:H24,104.95
8,24,20150401,20150430,WD,Visitor,NHB,H00:H24,374.49
38,9,20150401,20150430,WD,Resident,NHB,H00:H24,81.21
30,6,20150401,20150430,WD,Resident,HBO,H00:H24,86.84
5,33,20150401,20150430,WD,Visitor,NHB,H00:H24,5.72
19,25,20150401,20150430,WD,Visitor,NHB,H00:H24,374.02
35,14,20150401,20150430,WD,Visitor,NHB,H00:H24,308.98
25,1,20150401,20150430,WD,Visitor,NHB,H00:H24,320.61
10,3,20150401,20150430,WD,Visitor,NHB,H00:H24,282.22
7,16,20150401,20150430,WD,Visitor,HBO,H00:H24,2.39
3,20,20150401,20150430,WD,Resident,HBW,H00:H24,235.38
5,20,20150401,20150430,WD,Resident,NHB,H00:H24,53.42
20,3,20150401,20150430,WD,Resident,NHB,H00:H24,145.61
19,22,20150401,20150430,WD,Resident,HBW,H00:H24,61.16
22,19,20150401,20150430,WD,Resident,HBW,H00:H24,57.54
21,39,20150401,20150430,WD,Resident,NHB,H00:H24,39.41
18,19,20150401,20150430,WD,Visitor,NHB,H00:H24,172.33
2,34,20150401,20150430,WD,Resident,HBW,H00:H24,74.32
38,11,20150401,20150430,WD,Resident,HBO,H00:H24,506.10
15,38,20150401,20150430,WD,Resident,HBO,H00:H24,902.35
14,27,20150401,20150430,WD,Resident,HBO,H00:H24,310.68
22,37,20150401,20150430,WD,Resident,HBO,H00:H24,29.61
4,25,20150401,20150430,WD,Resident,NHB,H00:H24,179.88
25,4,20150401,20150430,WD,Resident,NHB,H00:H24,191.81
7,22,20150401,20150430,WD,Resident,HBO,H00:H24,60.35
22,13,20150401,20150430,WD,Resident,NHB,H00:H24,250.93
21,27,20150401,20150430,WD,Resident,NHB,H00:H24,59.62
27,21,20150401,20150430,WD,Resident,NHB,H00:H24,107.15
16,1,20150401,20150430,WD,Resident,HBW,H00:H24,140.35
11,28,20150401,20150430,WD,Resident,HBO,H00:H24,304.41
28,11,20150401,20150430,WD,Resident,NHB,H00:H24,209.45
35,40,20150401,20150430,WD,Resident,HBO,H00:H24,82.01
40,26,20150401,20150430,WD,Resident,HBW,H00:H24,36.06
26,9,20150401,20150430,WD,Resident,NHB,H00:H24,392.83
40,40,20150401,20150430,WD,Visitor,NHB,H00:H24,190.05
40,37,20150401,20150430,WD,Visitor,NHB,H00:H24,19.87
37,40,20150401,20150430,WD,Visitor,NHB,H00:H24,12.10
34,21,20150401,20150430,WD,Resident,HBW,H00:H24,70.96
24,17,20150401,20150430,WD,Resident,HBW,H00:H24,356.75
