Origin_Zone,Destination_Zone,Start_date,End_Date,Time_of_Day,Purpose,Subscriber_Class,Count,SZCount
29,34,20150401,20150430,H07:H10,HBW,Resident,11.23,11.23
40,2,20150401,20150430,H07:H10,HBO,Resident,21.02,7.006666667
25,40,20150401,20150430,H16:H19,HBO,Resident,25.87,8.623333333
12,35,20150401,20150430,H16:H19,HBO,Resident,27.2,6.8
35,26,20150401,20150430,H07:H10,NHB,Resident,32.65,21.76666667
36,13,20150401,20150430,H16:H19,NHB,Resident,130.73,43.57666667
20,33,20150401,20150430,H16:H19,NHB,Resident,35.04,21.024
38,7,20150401,20150430,H16:H19,NHB,Resident,22.66,5.665
29,16,20150401,20150430,H07:H10,HBO,Resident,55.45,6.93125
2,34,20150401,20150430,H07:H10,NHB,Resident,86.2,14.36666667
31,27,20150401,20150430,H07:H10,NHB,Visitor,7.23,7.23
27,24,20150401,20150430,H16:H19,NHB,Visitor,28.25,7.0625
28,23,20150401,20150430,H07:H10,HBO,Resident,14.22,7.11
36,20,20150401,20150430,H16:H19,HBW,Resident,16.17,16.17
23,19,20150401,20150430,H16:H19,HBO,Resident,8.45,4.225
26,33,20150401,20150430,H16:H19,HBO,Resident,34.73,17.365
15,39,20150401,20150430,H16:H19,HBW,Resident,100.63,18.29636364
24,26,20150401,20150430,H16:H19,HBO,Resident,13.67,6.835
13,31,20150401,20150430,H07:H10,HBW,Resident,15.56,15.56
20,30,20150401,20150430,H07:H10,NHB,Resident,29.45,29.45
14,32,20150401,20150430,H07:H10,HBO,Resident,29.28,9.76
18,15,20150401,20150430,H16:H19,HBO,Resident,15.5,3.875
15,25,20150401,20150430,H16:H19,NHB,Visitor,65.41,21.80333333
25,33,20150401,20150430,H16:H19,NHB,Resident,24.34,8.113333333
17,40,20150401,20150430,H16:H19,NHB,Visitor,10.75,5.375
5,18,20150401,20150430,H16:H19,NHB,Visitor,6.83,6.83
39,27,20150401,20150430,H16:H19,HBO,Resident,23.71,11.855
9,27,20150401,20150430,H16:H19,HBW,Resident,90.5,11.3125
30,25,20150401,20150430,H16:H19,NHB,Resident,43.67,12.47714286
40,9,20150401,20150430,H07:H10,HBO,Resident,49.47,6.18375
11,33,20150401,20150430,H16:H19,NHB,Resident,63.27,21.09
19,3,20150401,20150430,H07:H10,HBW,Resident,34.29,5.715
19,25,20150401,20150430,H07:H10,NHB,Visitor,66.4,14.75555556
35,15,20150401,20150430,H16:H19,HBW,Resident,126.12,26.55157895
24,4,20150401,20150430,H07:H10,NHB,Visitor,42.35,8.47
17,18,20150401,20150430,H16:H19,NHB,Resident,27.24,6.81
31,14,20150401,20150430,H16:H19,NHB,Visitor,129.76,22.89882353
30,16,20150401,20150430,H16:H19,NHB,Resident,128,42.66666667
23,7,20150401,20150430,H16:H19,NHB,Resident,52.26,40.64666667
24,27,20150401,20150430,H16:H19,NHB,Visitor,31.35,5.225
17,37,20150401,20150430,H07:H10,NHB,Resident,64.99,7.221111111
39,2,20150401,20150430,H07:H10,HBO,Resident,9.76,9.76
35,31,20150401,20150430,H16:H19,NHB,Resident,7.76,3.88
15,22,20150401,20150430,H07:H10,NHB,Resident,32.56,6.512
20,28,20150401,20150430,H16:H19,NHB,Resident,33.67,13.468
25,23,20150401,20150430,H16:H19,HBO,Resident,23.98,9.592
11,29,20150401,20150430,H07:H10,NHB,Visitor,21.79,7.263333333
27,38,20150401,20150430,H16:H19,HBW,Resident,2.73,2.73
33,2,20150401,20150430,H16:H19,HBW,Resident,17.32,8.66
3,2,20150401,20150430,H07:H10,HBO,Resident,52.61,11.69111111
25,34,20150401,20150430,H07:H10,NHB,Resident,28.8,4.8
34,24,20150401,20150430,H16:H19,NHB,Resident,21.17,12.702
12,24,20150401,20150430,H07:H10,NHB,Resident,69.05,20.715
36,10,20150401,20150430,H16:H19,HBO,Resident,17.62,8.81
12,6,20150401,20150430,H07:H10,NHB,Visitor,19.99,6.663333333
33,7,20150401,20150430,H07:H10,NHB,Resident,26.91,17.94
34,20,20150401,20150430,H07:H10,HBO,Resident,13.14,6.57
7,35,20150401,20150430,H07:H10,HBO,Resident,22.94,11.47
35,8,20150401,20150430,H16:H19,HBO,Resident,22.84,4.568
24,13,20150401,20150430,H16:H19,HBW,Resident,69.81,8.72625
24,19,20150401,20150430,H07:H10,NHB,Resident,16.19,16.19
34,27,20150401,20150430,H07:H10,HBW,Resident,18.4,9.2
21,31,20150401,20150430,H07:H10,NHB,Resident,24.92,4.984
39,20,20150401,20150430,H07:H10,NHB,Resident,3.72,3.72
2,31,20150401,20150430,H07:H10,NHB,Visitor,76.82,12.80333333
37,29,20150401,20150430,H07:H10,HBW,Resident,79.01,11.28714286
29,37,20150401,20150430,H16:H19,HBW,Resident,56.44,22.576
19,14,20150401,20150430,H16:H19,HBO,Resident,47.9,3.421428571
37,2,20150401,20150430,H07:H10,NHB,Resident,10.09,3.363333333
11,22,20150401,20150430,H16:H19,NHB,Visitor,17.77,8.885
14,27,20150401,20150430,H16:H19,NHB,Visitor,165.55,14.39565217
9,40,20150401,20150430,H16:H19,NHB,Resident,80.05,8.894444444
22,9,20150401,20150430,H07:H10,HBW,Resident,155.76,10.384
10,28,20150401,20150430,H16:H19,HBO,Resident,78.63,19.6575
6,34,20150401,20150430,H07:H10,NHB,Resident,95.04,13.57714286
36,34,20150401,20150430,H07:H10,HBO,Resident,32.36,5.393333333
37,6,20150401,20150430,H16:H19,NHB,Resident,72.65,7.265
34,36,20150401,20150430,H07:H10,NHB,Resident,32.16,8.04
15,27,20150401,20150430,H16:H19,NHB,Visitor,21.37,7.123333333
22,20,20150401,20150430,H07:H10,HBW,Resident,8.39,8.39
39,40,20150401,20150430,H07:H10,HBO,Resident,56.91,18.97
6,25,20150401,20150430,H16:H19,NHB,Visitor,63.3,7.9125
40,2,20150401,20150430,H07:H10,NHB,Resident,27.67,6.9175
16,18,20150401,20150430,H07:H10,HBO,Resident,12.96,4.32
20,30,20150401,20150430,H16:H19,NHB,Visitor,21.13,5.2825
10,33,20150401,20150430,H16:H19,NHB,Resident,21.02,10.51
